Run.ID,Fuel,Fuel.DESCRIPTION,Technology,Technology.DESCRIPTION,Emission,Emission.DESCRIPTION,Year,RateOfDemand,Demand,NumberOfNewTechnologyUnits,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,RateOfActivity,RateOfTotalActivity,TotalTechnologyAnnualActivity,TotalAnnualTechnologyActivityByMode,TotalTechnologyModelPeriodActivity,RateOfProductionByTechnologyByMode,RateOfProductionByTechnology,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfProduction,Production,RateOfUseByTechnologyByMode,RateOfUseByTechnology,UseByTechnologyAnnual,UseByTechnology,UseAnnual,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,TotalCapacityInReserveMargin,DemandNeedingReserveMargin,TotalREProductionAnnual,RETotalProductionOfTargetFuelAnnual,AnnualTechnologyEmissionByMode,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,ModelPeriodEmissions
0,,,DDSL_HF,,,,2044,,,,22.814,22.814,22.814,22.814,22.814,22.814,22.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_HF,,,,2045,,,,23.1598,23.1598,23.1598,23.1598,23.1598,23.1598,23.1598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_HF,,,,2046,,,,23.5056,23.5056,23.5056,23.5056,23.5056,23.5056,23.5056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_HF,,,,2047,,,,23.8453,23.8453,23.8453,23.8453,23.8453,23.8453,23.8453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_HF,,,,2048,,,,24.1917,24.1917,24.1917,24.1917,24.1917,24.1917,24.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_HF,,,,2049,,,,24.5375,24.5375,24.5375,24.5375,24.5375,24.5375,24.5375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_HF,,,,2050,,,,24.8772,24.8772,24.8772,24.8772,24.8772,24.8772,24.8772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2015,,,,7.91108,7.91108,7.91108,7.91108,7.91108,7.91108,7.91108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2016,,,,8.14238,8.14238,8.14238,8.14238,8.14238,8.14238,8.14238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2017,,,,8.29499,8.29499,8.29499,8.29499,8.29499,8.29499,8.29499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2018,,,,8.44742,8.44742,8.44742,8.44742,8.44742,8.44742,8.44742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2019,,,,8.59222,8.59222,8.59222,8.59222,8.59222,8.59222,8.59222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2020,,,,8.74465,8.74465,8.74465,8.74465,8.74465,8.74465,8.74465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2021,,,,8.89741,8.89741,8.89741,8.89741,8.89741,8.89741,8.89741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2022,,,,9.04203,9.04203,9.04203,9.04203,9.04203,9.04203,9.04203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2023,,,,9.19464,9.19464,9.19464,9.19464,9.19464,9.19464,9.19464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2024,,,,9.34724,9.34724,9.34724,9.34724,9.34724,9.34724,9.34724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2025,,,,9.49968,9.49968,9.49968,9.49968,9.49968,9.49968,9.49968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2026,,,,9.6443,9.6443,9.6443,9.6443,9.6443,9.6443,9.6443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2027,,,,9.79691,9.79691,9.79691,9.79691,9.79691,9.79691,9.79691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2028,,,,9.94934,9.94934,9.94934,9.94934,9.94934,9.94934,9.94934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2029,,,,10.0943,10.0943,10.0943,10.0943,10.0943,10.0943,10.0943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2030,,,,10.2469,10.2469,10.2469,10.2469,10.2469,10.2469,10.2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2031,,,,10.3993,10.3993,10.3993,10.3993,10.3993,10.3993,10.3993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2032,,,,10.5439,10.5439,10.5439,10.5439,10.5439,10.5439,10.5439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2033,,,,10.6966,10.6966,10.6966,10.6966,10.6966,10.6966,10.6966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2034,,,,10.8492,10.8492,10.8492,10.8492,10.8492,10.8492,10.8492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2035,,,,10.9938,10.9938,10.9938,10.9938,10.9938,10.9938,10.9938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2036,,,,11.2061,11.2061,11.2061,11.2061,11.2061,11.2061,11.2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2037,,,,11.4185,11.4185,11.4185,11.4185,11.4185,11.4185,11.4185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2038,,,,11.631,11.631,11.631,11.631,11.631,11.631,11.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2039,,,,11.8358,11.8358,11.8358,11.8358,11.8358,11.8358,11.8358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2040,,,,12.0483,12.0483,12.0483,12.0483,12.0483,12.0483,12.0483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2041,,,,12.2607,12.2607,12.2607,12.2607,12.2607,12.2607,12.2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2042,,,,12.4652,12.4652,12.4652,12.4652,12.4652,12.4652,12.4652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2043,,,,12.6777,12.6777,12.6777,12.6777,12.6777,12.6777,12.6777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2044,,,,12.89,12.89,12.89,12.89,12.89,12.89,12.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2045,,,,13.0946,13.0946,13.0946,13.0946,13.0946,13.0946,13.0946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2046,,,,13.3072,13.3072,13.3072,13.3072,13.3072,13.3072,13.3072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2047,,,,13.5197,13.5197,13.5197,13.5197,13.5197,13.5197,13.5197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2048,,,,13.7243,13.7243,13.7243,13.7243,13.7243,13.7243,13.7243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2049,,,,13.9368,13.9368,13.9368,13.9368,13.9368,13.9368,13.9368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_LF,,,,2050,,,,14.1493,14.1493,14.1493,14.1493,14.1493,14.1493,14.1493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2015,,,,5.7345,5.7345,5.7345,5.7345,5.7345,5.72711,5.72711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2016,,,,6.01419,6.01419,6.01419,6.01419,6.01419,6.00697,6.00697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2017,,,,6.15118,6.15118,6.15118,6.15118,6.15118,6.14346,6.14346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2018,,,,6.28717,6.28717,6.28717,6.28717,6.28717,6.28717,6.28717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2019,,,,6.42054,6.42054,6.42054,6.42054,6.42054,6.42054,6.42054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2020,,,,6.54967,6.54967,6.54967,6.54967,6.54967,6.54835,6.54835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2021,,,,6.62812,6.62812,6.62812,6.62812,6.62812,6.62704,6.62704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2022,,,,6.67316,6.67316,6.67316,6.67316,6.67316,6.67187,6.67187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2023,,,,6.70525,6.70525,6.70525,6.70525,6.70525,6.70419,6.70419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2024,,,,6.74769,6.74769,6.74769,6.74769,6.74769,6.74664,6.74664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2025,,,,6.79822,6.79822,6.79822,6.79822,6.79822,6.79739,6.79739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2026,,,,6.78885,6.78885,6.78885,6.78885,6.78885,6.78803,6.78803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2027,,,,6.80981,6.80981,6.80981,6.80981,6.80981,6.809,6.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2028,,,,6.81871,6.81871,6.81871,6.81871,6.81871,6.81811,6.81811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2029,,,,6.77849,6.77849,6.77849,6.77849,6.77849,6.77789,6.77789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2030,,,,6.75008,6.75008,6.75008,6.75008,6.75008,6.74949,6.74949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2031,,,,6.69391,6.69391,6.69391,6.69391,6.69391,6.69352,6.69352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2032,,,,6.6085,6.6085,6.6085,6.6085,6.6085,6.60812,6.60812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2033,,,,6.20421,6.20421,6.20421,6.20421,6.20421,6.20421,6.20421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2034,,,,5.77455,5.77455,5.77455,5.77455,5.77455,5.77455,5.77455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2035,,,,5.33214,5.33214,5.33214,5.33214,5.33214,5.33214,5.33214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2036,,,,5.34555,5.34555,5.34555,5.34555,5.34555,5.34555,5.34555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2037,,,,5.3543,5.3543,5.3543,5.3543,5.3543,5.3543,5.3543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2038,,,,5.3598,5.3598,5.3598,5.3598,5.3598,5.3598,5.3598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2039,,,,5.36455,5.36455,5.36455,5.36455,5.36455,5.36455,5.36455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2040,,,,5.36202,5.36202,5.36202,5.36202,5.36202,5.36202,5.36202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2041,,,,5.35985,5.35985,5.35985,5.35985,5.35985,5.35985,5.35985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2042,,,,5.34707,5.34707,5.34707,5.34707,5.34707,5.34707,5.34707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2043,,,,5.33665,5.33665,5.33665,5.33665,5.33665,5.33665,5.33665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2044,,,,5.32628,5.32628,5.32628,5.32628,5.32628,5.32628,5.32628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2045,,,,5.31035,5.31035,5.31035,5.31035,5.31035,5.31035,5.31035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2046,,,,5.28046,5.28046,5.28046,5.28046,5.28046,5.28046,5.28046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,DDSL_Pr,,,,2047,,,,5.9544,5.9544,5.9544,5.9544,5.9544,5.9544,5.9544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
